VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,08/12/2018 08:54:16 PM,08/12/2018 08:57:24 PM,2,0.41,1,N,230,48,1,4,0.5,0.5,0,0,0.3,5.3
2,08/12/2018 08:38:00 PM,08/12/2018 09:15:37 PM,3,16.59,1,N,186,18,1,48,0.5,0.5,10.39,2.64,0.3,62.33
2,08/12/2018 08:09:49 PM,08/12/2018 08:13:43 PM,1,0.57,1,N,142,142,1,4.5,0.5,0.5,1.74,0,0.3,7.54
2,08/12/2018 08:16:38 PM,08/12/2018 08:21:46 PM,1,1.13,1,N,142,48,1,6,0.5,0.5,1.46,0,0.3,8.76
2,08/12/2018 08:22:52 PM,08/12/2018 08:40:05 PM,1,3.41,1,N,48,236,1,14,0.5,0.5,3.06,0,0.3,18.36
2,08/12/2018 08:45:03 PM,08/12/2018 08:49:27 PM,1,0.51,1,N,263,236,1,4.5,0.5,0.5,0.58,0,0.3,6.38
2,08/12/2018 08:51:23 PM,08/12/2018 08:56:05 PM,1,0.47,1,N,236,263,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,08/12/2018 08:05:09 PM,08/12/2018 08:15:31 PM,1,0.8,1,N,234,79,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:26:38 PM,08/12/2018 08:32:24 PM,1,0.7,1,N,234,68,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,08/12/2018 08:36:32 PM,08/12/2018 08:49:15 PM,1,2.2,1,N,90,231,1,9.5,0.5,0.5,0,0,0.3,10.8
1,08/12/2018 08:51:43 PM,08/12/2018 08:59:25 PM,1,0.9,1,N,231,144,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,08/12/2018 08:00:58 PM,08/12/2018 08:04:01 PM,1,0.7,1,N,263,263,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,08/12/2018 08:15:12 PM,08/12/2018 08:21:26 PM,2,1.4,1,N,137,113,2,7,0.5,0.5,0,0,0.3,8.3
1,08/12/2018 08:38:08 PM,08/12/2018 08:40:56 PM,1,0.5,1,N,141,229,1,4,0.5,0.5,1.05,0,0.3,6.35
1,08/12/2018 08:41:58 PM,08/12/2018 09:13:18 PM,2,7.1,1,N,229,33,1,25.5,0.5,0.5,5,0,0.3,31.8
1,08/12/2018 08:40:56 PM,08/12/2018 09:16:17 PM,1,14.1,2,N,255,132,1,52,0,0.5,7.2,0,0.3,60
2,08/12/2018 08:14:45 PM,08/12/2018 08:18:08 PM,1,0.49,1,N,48,48,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:21:20 PM,08/12/2018 08:27:09 PM,1,0.73,1,N,230,162,2,5.5,0.5,0.5,0,0,0.3,6.8
2,08/12/2018 08:10:07 PM,08/12/2018 08:59:09 PM,1,7.34,1,N,113,80,1,32,0.5,0.5,0,0,0.3,33.3
1,08/12/2018 08:36:56 PM,08/12/2018 08:50:18 PM,1,2.5,1,N,49,33,1,11,0.5,0.5,2.45,0,0.3,14.75
1,08/12/2018 08:16:09 PM,08/12/2018 08:28:38 PM,1,1.8,1,N,164,79,1,10,0.5,0.5,2.25,0,0.3,13.55
2,08/12/2018 08:49:27 PM,08/12/2018 09:33:44 PM,1,21.8,1,N,132,228,1,60.5,0.5,0.5,12.36,0,0.3,74.16
1,08/12/2018 08:17:58 PM,08/12/2018 08:23:01 PM,1,1.1,1,N,113,137,1,6,0.5,0.5,1.8,0,0.3,9.1
1,08/12/2018 08:37:12 PM,08/12/2018 08:44:20 PM,1,0.7,1,N,79,234,1,6.5,0.5,0.5,1,0,0.3,8.8
1,08/12/2018 08:56:32 PM,08/12/2018 09:15:09 PM,1,3.5,1,N,148,230,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,08/12/2018 08:06:51 PM,08/12/2018 08:19:57 PM,1,1.81,1,N,7,223,2,10,0.5,0.5,0,0,0.3,11.3
2,08/12/2018 08:43:13 PM,08/12/2018 09:10:12 PM,1,9.32,1,N,138,151,1,29,0.5,0.5,0,5.76,0.3,36.06
2,08/12/2018 08:24:55 PM,08/12/2018 08:28:59 PM,1,0.68,1,N,151,151,1,5,0.5,0.5,0.75,0,0.3,7.05
2,08/12/2018 08:34:40 PM,08/12/2018 08:49:57 PM,2,3.08,1,N,151,237,1,13,0.5,0.5,2.86,0,0.3,17.16
2,08/12/2018 08:15:01 PM,08/12/2018 08:24:47 PM,1,1.31,1,N,230,50,1,8,0.5,0.5,2.32,0,0.3,11.62
2,08/12/2018 08:04:48 PM,08/12/2018 08:22:42 PM,1,5.04,1,N,230,42,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,08/12/2018 08:26:54 PM,08/12/2018 08:41:39 PM,1,3.37,1,N,74,140,1,13.5,0.5,0.5,2,0,0.3,16.8
2,08/12/2018 08:44:27 PM,08/12/2018 08:49:16 PM,1,0.69,1,N,140,237,1,5,0.5,0.5,1,0,0.3,7.3
2,08/12/2018 08:51:54 PM,08/12/2018 09:00:11 PM,1,1.68,1,N,236,142,1,8,0.5,0.5,1.4,0,0.3,10.7
1,08/12/2018 08:03:21 PM,08/12/2018 08:09:45 PM,1,1,1,N,79,113,1,6,0.5,0.5,1.45,0,0.3,8.75
1,08/12/2018 08:19:45 PM,08/12/2018 08:33:22 PM,1,2.5,1,N,113,229,2,11.5,0.5,0.5,0,0,0.3,12.8
1,08/12/2018 08:36:26 PM,08/12/2018 09:24:31 PM,1,11.1,1,N,229,71,1,38,0.5,0.5,0,0,0.3,39.3
1,08/12/2018 08:09:35 PM,08/12/2018 08:15:51 PM,4,1,1,N,43,230,2,6.5,0.5,0.5,0,0,0.3,7.8
1,08/12/2018 08:30:40 PM,08/12/2018 08:37:14 PM,2,1,1,N,186,107,2,6,0.5,0.5,0,0,0.3,7.3
1,08/12/2018 08:48:25 PM,08/12/2018 08:53:33 PM,1,0.7,1,N,100,161,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 08:57:07 PM,08/12/2018 09:23:52 PM,4,5.4,1,N,230,261,2,21,0.5,0.5,0,0,0.3,22.3
2,08/12/2018 08:39:15 PM,08/12/2018 08:43:10 PM,3,0.4,1,N,144,148,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:47:04 PM,08/12/2018 09:21:26 PM,3,6.54,1,N,79,97,1,25.5,0.5,0.5,4.02,0,0.3,30.82
1,08/12/2018 08:09:40 PM,08/12/2018 08:18:27 PM,1,1.8,1,N,186,50,1,8,0.5,0.5,1.85,0,0.3,11.15
1,08/12/2018 08:22:42 PM,08/12/2018 08:26:49 PM,3,0.8,1,N,143,239,2,5,0.5,0.5,0,0,0.3,6.3
1,08/12/2018 08:31:13 PM,08/12/2018 08:41:20 PM,1,1.9,1,N,142,68,1,9,0.5,0.5,0.82,0,0.3,11.12
1,08/12/2018 08:43:41 PM,08/12/2018 09:02:19 PM,1,2.5,1,N,186,229,1,13,0.5,0.5,2.85,0,0.3,17.15
2,08/12/2018 08:35:42 PM,08/12/2018 08:43:05 PM,1,0.9,1,N,148,45,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:51:04 PM,08/12/2018 09:00:09 PM,1,1.43,1,N,232,79,1,8,0.5,0.5,1.86,0,0.3,11.16
1,08/12/2018 08:05:51 PM,08/12/2018 08:10:32 PM,1,0.9,1,N,148,232,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 08:31:08 PM,08/12/2018 08:33:13 PM,1,0.2,1,N,113,113,1,3.5,0.5,0.5,1,0,0.3,5.8
1,08/12/2018 08:35:42 PM,08/12/2018 08:45:37 PM,1,1.6,1,N,113,170,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,08/12/2018 08:59:14 PM,08/12/2018 09:41:45 PM,2,18.15,2,N,132,148,1,52,0,0.5,10.56,0,0.3,63.36
2,08/12/2018 08:09:49 PM,08/12/2018 08:29:32 PM,1,4.46,1,N,138,179,1,16.5,0.5,0.5,3,0,0.3,20.8
2,08/12/2018 08:13:17 PM,08/12/2018 08:16:25 PM,3,0.66,1,N,52,40,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:27:33 PM,08/12/2018 08:46:14 PM,3,3.93,1,N,231,162,1,15,0.5,0.5,0,0,0.3,16.3
1,08/12/2018 08:04:34 PM,08/12/2018 08:13:57 PM,1,1.3,1,N,107,233,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:35:04 PM,08/12/2018 08:47:34 PM,1,2.7,1,N,170,262,1,11.5,0.5,0.5,1.28,0,0.3,14.08
1,08/12/2018 08:54:09 PM,08/12/2018 09:09:39 PM,1,3.7,1,N,229,238,2,14.5,0.5,0.5,0,0,0.3,15.8
2,08/12/2018 08:03:27 PM,08/12/2018 08:20:36 PM,1,3.51,1,N,50,107,2,14.5,0.5,0.5,0,0,0.3,15.8
2,08/12/2018 08:27:03 PM,08/12/2018 08:38:41 PM,1,0.97,1,N,137,186,2,8.5,0.5,0.5,0,0,0.3,9.8
2,08/12/2018 08:42:13 PM,08/12/2018 08:52:08 PM,1,1.84,1,N,100,237,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,08/12/2018 08:05:45 PM,08/12/2018 08:33:31 PM,1,7,1,N,138,255,1,24.5,0.5,0.5,5.15,0,0.3,30.95
2,08/12/2018 08:09:38 PM,08/12/2018 08:19:27 PM,1,1.42,1,N,164,224,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,08/12/2018 08:23:02 PM,08/12/2018 08:36:30 PM,1,1.54,1,N,224,114,1,10,0.5,0.5,2.26,0,0.3,13.56
2,08/12/2018 08:42:45 PM,08/12/2018 08:47:49 PM,1,0.57,1,N,113,113,1,5,0.5,0.5,1.26,0,0.3,7.56
2,08/12/2018 08:53:41 PM,08/12/2018 09:20:41 PM,1,3.9,1,N,107,256,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,08/12/2018 08:02:05 PM,08/12/2018 08:12:05 PM,1,2.3,1,N,140,238,2,9.5,0.5,0.5,0,0,0.3,10.8
1,08/12/2018 08:18:00 PM,08/12/2018 08:21:54 PM,1,0.5,1,N,50,246,1,4.5,0.5,0.5,1.7,0,0.3,7.5
1,08/12/2018 08:23:18 PM,08/12/2018 08:31:08 PM,1,1.3,1,N,246,230,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:02:11 PM,08/12/2018 08:11:32 PM,5,1.73,1,N,114,246,1,8,0.5,0.5,2.79,0,0.3,12.09
2,08/12/2018 08:47:58 PM,08/12/2018 08:51:40 PM,4,0.64,1,N,164,230,2,4.5,0.5,0.5,0,0,0.3,5.8
1,08/12/2018 08:54:25 PM,08/12/2018 09:04:31 PM,1,1.6,1,N,68,234,1,8.5,0.5,0.5,1,0,0.3,10.8
2,08/12/2018 08:07:35 PM,08/12/2018 08:09:22 PM,3,0.29,1,N,161,161,2,3.5,0.5,0.5,0,0,0.3,4.8
2,08/12/2018 08:14:06 PM,08/12/2018 08:19:46 PM,1,0.39,1,N,161,48,1,5,0.5,0.5,0.63,0,0.3,6.93
1,08/12/2018 08:28:55 PM,08/12/2018 08:38:49 PM,1,2.5,2,N,145,113,1,52,0,0.5,6,5.76,0.3,64.56
1,08/12/2018 08:42:29 PM,08/12/2018 08:53:47 PM,1,2.1,1,N,113,162,2,10,0.5,0.5,0,0,0.3,11.3
1,08/12/2018 08:10:54 PM,08/12/2018 08:29:38 PM,1,3.9,1,N,186,263,1,15.5,0.5,0.5,2.52,0,0.3,19.32
1,08/12/2018 08:47:01 PM,08/12/2018 08:49:09 PM,1,0.6,1,N,141,236,2,4,0.5,0.5,0,0,0.3,5.3
1,08/12/2018 08:58:59 PM,08/12/2018 09:05:16 PM,1,1.9,1,N,141,263,1,7.5,0.5,0.5,1,0,0.3,9.8
1,08/12/2018 08:00:43 PM,08/12/2018 08:31:59 PM,2,8.1,1,N,50,181,1,28,0.5,0.5,3,0,0.3,32.3
2,08/12/2018 08:11:48 PM,08/12/2018 08:33:38 PM,4,8.66,1,N,138,170,1,25.5,0.5,0.5,6.51,5.76,0.3,39.07
2,08/12/2018 08:36:22 PM,08/12/2018 09:15:57 PM,4,8.84,1,N,170,17,1,31,0.5,0.5,7,0,0.3,39.3
2,08/12/2018 08:02:36 PM,08/12/2018 08:20:04 PM,1,4.27,1,N,193,75,2,15.5,0.5,0.5,0,0,0.3,16.8
2,08/12/2018 08:32:56 PM,08/12/2018 08:39:37 PM,1,1,1,N,237,236,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:44:56 PM,08/12/2018 08:47:18 PM,1,0.52,1,N,236,141,1,4,0.5,0.5,1.06,0,0.3,6.36
2,08/12/2018 07:52:15 PM,08/12/2018 07:59:24 PM,1,1.15,1,N,163,164,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:02:09 PM,08/12/2018 08:17:31 PM,1,3.75,1,N,230,75,1,14,0.5,0.5,2,0,0.3,17.3
2,08/12/2018 08:26:52 PM,08/12/2018 08:28:24 PM,1,0.42,1,N,263,236,1,3.5,0.5,0.5,0,0,0.3,4.8
2,08/12/2018 08:34:58 PM,08/12/2018 08:55:23 PM,1,3.13,1,N,75,42,2,14.5,0.5,0.5,0,0,0.3,15.8
1,08/12/2018 08:30:55 PM,08/12/2018 09:13:58 PM,1,12,1,N,138,189,1,37.5,0.5,0.5,7.75,0,0.3,46.55
1,08/12/2018 08:09:37 PM,08/12/2018 08:20:15 PM,1,1.5,1,N,161,50,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:25:22 PM,08/12/2018 08:32:49 PM,1,0.9,1,N,230,186,1,6.5,0.5,0.5,1,0,0.3,8.8
1,08/12/2018 08:34:48 PM,08/12/2018 08:39:56 PM,1,0.8,1,N,186,234,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,08/12/2018 08:51:49 PM,08/12/2018 09:04:40 PM,1,1.7,1,N,186,233,1,10,0.5,0.5,2.26,0,0.3,13.56
2,08/12/2018 08:16:21 PM,08/12/2018 08:16:28 PM,1,0,5,N,138,138,1,40,0,0,8.06,0,0.3,48.36
2,08/12/2018 08:30:19 PM,08/12/2018 08:54:56 PM,1,8.96,1,N,138,230,1,27,0.5,0.5,0,5.76,0.3,34.06
1,08/12/2018 08:15:48 PM,08/12/2018 08:24:04 PM,1,1.3,1,N,166,41,1,7.5,0.5,0.5,2.2,0,0.3,11
1,08/12/2018 08:39:39 PM,08/12/2018 08:44:56 PM,1,1,1,N,161,170,1,6,0.5,0.5,1.8,0,0.3,9.1
1,08/12/2018 08:51:15 PM,08/12/2018 08:59:06 PM,1,1.4,1,N,186,107,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:01:23 PM,08/12/2018 08:17:38 PM,1,3.09,1,N,239,90,1,13,0.5,0.5,2.14,0,0.3,18.39
2,08/12/2018 08:31:35 PM,08/12/2018 08:48:38 PM,1,2.68,1,N,68,162,1,13,0.5,0.5,2.86,0,0.3,17.16
1,08/12/2018 08:35:34 PM,08/12/2018 08:54:40 PM,1,3.2,1,N,162,7,1,15.5,0.5,0.5,5,0,0.3,21.8
2,08/12/2018 08:08:10 PM,08/12/2018 08:16:11 PM,1,1.56,1,N,234,164,1,7,0.5,0.5,1.66,0,0.3,9.96
2,08/12/2018 08:36:21 PM,08/12/2018 08:37:31 PM,1,0.11,5,N,229,229,2,10,0,0,0,0,0.3,10.3
2,08/12/2018 08:51:35 PM,08/12/2018 09:04:05 PM,1,2.94,1,N,162,158,1,11,0.5,0.5,2,0,0.3,14.3
2,08/12/2018 08:24:51 PM,08/12/2018 08:40:38 PM,1,1.94,1,N,79,90,1,11,0.5,0.5,1.23,0,0.3,13.53
2,08/12/2018 08:47:41 PM,08/12/2018 08:56:03 PM,1,1.61,1,N,68,246,1,8,0.5,0.5,1.86,0,0.3,11.16
2,08/12/2018 08:09:48 PM,08/12/2018 08:29:53 PM,1,4.08,1,N,261,100,2,17.5,0.5,0.5,0,0,0.3,18.8
2,08/12/2018 08:32:23 PM,08/12/2018 08:38:14 PM,1,1.23,1,N,164,137,1,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:40:32 PM,08/12/2018 08:47:20 PM,1,1.03,1,N,137,137,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,08/12/2018 08:30:59 PM,08/12/2018 08:56:42 PM,1,5.02,1,N,87,186,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,08/12/2018 08:57:23 PM,08/12/2018 09:04:10 PM,1,0.87,1,N,186,170,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:12:12 PM,08/12/2018 09:04:47 PM,1,25.98,2,N,132,87,1,52,0,0.5,11.71,5.76,0.3,70.27
2,08/12/2018 08:01:23 PM,08/12/2018 08:30:38 PM,1,8.99,1,N,233,181,2,28.5,0.5,0.5,0,5.76,0.3,35.56
2,08/12/2018 08:36:12 PM,08/12/2018 08:45:29 PM,1,1.14,1,N,97,65,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:48:09 PM,08/12/2018 08:52:57 PM,1,0.95,1,N,65,97,2,5.5,0.5,0.5,0,0,0.3,6.8
2,08/12/2018 08:14:03 PM,08/12/2018 08:24:08 PM,1,1.22,1,N,164,229,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 08:44:55 PM,08/12/2018 09:05:32 PM,1,3.15,1,N,170,158,1,15,0.5,0.5,3.26,0,0.3,19.56
2,08/12/2018 08:09:01 PM,08/12/2018 08:13:31 PM,1,1.09,1,N,79,107,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,08/12/2018 08:14:46 PM,08/12/2018 08:27:27 PM,1,1.66,1,N,107,148,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,08/12/2018 08:29:22 PM,08/12/2018 08:38:42 PM,1,1.29,1,N,148,125,1,8,0.5,0.5,1.86,0,0.3,11.16
2,08/12/2018 08:44:13 PM,08/12/2018 08:57:52 PM,1,2.46,1,N,249,48,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,08/12/2018 08:43:06 PM,08/12/2018 09:11:42 PM,1,9.5,1,N,170,181,1,30,0.5,0.5,7.41,5.76,0.3,44.47
1,08/12/2018 08:43:02 PM,08/12/2018 08:57:34 PM,1,0.9,1,N,211,45,2,10,0.5,0.5,0,0,0.3,11.3
2,08/12/2018 08:17:34 PM,08/12/2018 08:38:45 PM,5,3.55,1,N,231,48,1,15.5,0.5,0.5,5.04,0,0.3,21.84
1,08/12/2018 08:57:55 PM,08/12/2018 09:10:52 PM,1,1.9,1,N,107,186,2,10,0.5,0.5,0,0,0.3,11.3
2,08/12/2018 08:23:53 PM,08/12/2018 08:37:28 PM,1,2.1,1,N,158,50,1,11,0.5,0.5,2,0,0.3,14.3
2,08/12/2018 08:48:25 PM,08/12/2018 09:03:52 PM,1,1.63,1,N,186,137,1,11,0.5,0.5,3.08,0,0.3,15.38
2,08/12/2018 08:25:50 PM,08/12/2018 08:28:28 PM,1,0.42,1,N,230,161,2,3.5,0.5,0.5,0,0,0.3,4.8
2,08/12/2018 08:41:16 PM,08/13/2018 08:28:28 PM,1,1.28,1,N,186,107,1,7,0.5,0.5,1.24,0,0.3,9.54
2,08/12/2018 08:12:14 PM,08/12/2018 08:28:49 PM,1,2.58,1,N,186,148,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,08/12/2018 08:42:50 PM,08/12/2018 09:03:08 PM,1,6.1,1,N,144,162,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,08/12/2018 08:11:31 PM,08/12/2018 08:21:20 PM,1,1.48,1,N,141,237,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,08/12/2018 08:31:41 PM,08/12/2018 08:37:51 PM,1,0.78,1,N,161,162,1,6,0.5,0.5,1.82,0,0.3,9.12
2,08/12/2018 08:52:35 PM,08/12/2018 09:00:08 PM,1,0.8,1,N,230,186,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:35:39 PM,08/12/2018 08:44:01 PM,1,1.14,1,N,261,231,1,7,0.5,0.5,1,0,0.3,9.3
2,08/12/2018 08:52:09 PM,08/12/2018 09:02:26 PM,1,1.09,1,N,231,144,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:02:52 PM,08/12/2018 08:07:26 PM,2,0.7,1,N,148,232,1,5,0.5,0.5,1,0,0.3,7.3
1,08/12/2018 08:11:40 PM,08/12/2018 08:22:51 PM,1,0.8,1,N,232,232,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:37:46 PM,08/12/2018 08:43:52 PM,1,0.5,1,N,114,148,1,5.5,0.5,0.5,1,0,0.3,7.8
1,08/12/2018 08:46:42 PM,08/12/2018 09:04:08 PM,2,1.8,1,N,148,249,1,12,0.5,0.5,2.65,0,0.3,15.95
1,08/12/2018 08:45:17 PM,08/12/2018 09:22:08 PM,1,21.2,1,N,132,243,1,56.5,0.5,0.5,0,5.76,0.3,63.56
1,08/12/2018 08:36:12 PM,08/12/2018 08:49:31 PM,1,2,1,N,186,79,1,10.5,0.5,0.5,2,0,0.3,13.8
1,08/12/2018 08:32:16 PM,08/12/2018 08:57:01 PM,1,9.3,1,N,138,232,1,27.5,0.5,0.5,5.75,0,0.3,34.55
1,08/12/2018 08:59:31 PM,08/12/2018 09:11:56 PM,0,1.7,1,N,148,113,1,10,0.5,0.5,2.03,0,0.3,13.33
1,08/12/2018 08:19:43 PM,08/12/2018 08:54:14 PM,2,4.3,1,N,230,7,1,23.5,0.5,0.5,4.95,0,0.3,29.75
2,08/12/2018 08:10:29 PM,08/12/2018 08:19:11 PM,1,1.26,1,N,264,264,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,08/12/2018 08:23:16 PM,08/12/2018 08:30:53 PM,3,1.4,1,N,211,158,1,7.5,0.5,0.5,1.58,0,0.3,10.38
1,08/12/2018 08:40:10 PM,08/12/2018 08:47:58 PM,2,1.1,1,N,125,231,1,7,0.5,0.5,1.3,0,0.3,9.6
1,08/12/2018 08:53:53 PM,08/12/2018 09:04:32 PM,2,2.6,1,N,13,246,1,11,0.5,0.5,1.5,0,0.3,13.8
2,08/12/2018 08:36:34 PM,08/12/2018 08:41:33 PM,1,0.37,1,N,164,107,1,5,0.5,0.5,1.26,0,0.3,7.56
2,08/12/2018 08:01:35 PM,08/12/2018 08:04:41 PM,3,0.54,1,N,238,151,1,4,0.5,0.5,1.06,0,0.3,6.36
2,08/12/2018 08:11:10 PM,08/12/2018 08:22:16 PM,2,2.4,1,N,151,142,2,10.5,0.5,0.5,0,0,0.3,11.8
2,08/12/2018 08:24:23 PM,08/12/2018 08:54:48 PM,3,7.6,1,N,142,13,1,26,0.5,0.5,5.46,0,0.3,32.76
2,08/12/2018 08:01:49 PM,08/12/2018 08:15:49 PM,2,2.19,1,N,114,12,2,10.5,0.5,0.5,0,0,0.3,11.8
2,08/12/2018 08:28:56 PM,08/12/2018 08:55:33 PM,2,4.77,1,N,88,181,1,19,0.5,0.5,5.08,0,0.3,25.38
2,08/12/2018 08:21:13 PM,08/12/2018 09:22:11 PM,1,7.04,1,N,48,129,1,38.5,0.5,0.5,0,0,0.3,39.8
1,08/12/2018 08:14:15 PM,08/12/2018 08:32:08 PM,2,3.5,1,N,186,13,1,14.5,0.5,0.5,1.5,0,0.3,17.3
1,08/12/2018 08:44:48 PM,08/12/2018 08:49:21 PM,1,0.9,1,N,114,234,1,5.5,0.5,0.5,2,0,0.3,8.8
1,08/12/2018 08:53:32 PM,08/12/2018 09:01:08 PM,4,1.5,1,N,186,230,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:15:01 PM,08/12/2018 08:50:07 PM,2,14.41,1,N,138,231,1,41.5,0.5,0.5,9.71,5.76,0.3,58.27
1,08/12/2018 08:36:15 PM,08/12/2018 08:59:50 PM,0,5,1,N,12,68,1,19.5,0.5,0.5,3,0,0.3,23.8
2,08/12/2018 08:39:43 PM,08/12/2018 08:48:04 PM,1,1.62,1,N,141,170,1,8,0.5,0.5,1,0,0.3,10.3
2,08/12/2018 08:53:03 PM,08/12/2018 09:12:26 PM,1,2.84,1,N,162,249,1,14,0.5,0.5,2.7,0,0.3,18
1,08/12/2018 08:00:49 PM,08/12/2018 08:08:47 PM,1,0.8,1,N,100,234,2,6,0.5,0.5,0,0,0.3,7.3
1,08/12/2018 08:22:06 PM,08/12/2018 08:39:22 PM,1,2.8,1,N,164,263,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,08/12/2018 08:07:43 PM,08/12/2018 08:10:49 PM,1,0.6,1,N,236,236,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,08/12/2018 08:20:13 PM,08/12/2018 08:30:01 PM,1,2.3,1,N,161,236,2,10,0.5,0.5,0,0,0.3,11.3
1,08/12/2018 08:42:56 PM,08/12/2018 08:48:51 PM,1,1.2,1,N,162,107,1,6,0.5,0.5,1.45,0,0.3,8.75
2,08/12/2018 08:56:40 PM,08/12/2018 09:15:37 PM,1,3.4,1,N,186,141,1,15,0.5,0.5,3.26,0,0.3,19.56
2,08/12/2018 08:27:08 PM,08/12/2018 08:34:46 PM,1,1.22,1,N,113,170,1,7,0.5,0.5,1,0,0.3,9.3
2,08/12/2018 08:40:22 PM,08/12/2018 08:45:21 PM,1,0.8,1,N,234,79,1,5.5,0.5,0.5,1,0,0.3,7.8
2,08/12/2018 08:47:24 PM,08/12/2018 09:01:41 PM,1,2.57,1,N,79,13,2,11.5,0.5,0.5,0,0,0.3,12.8
2,08/12/2018 08:41:23 PM,08/12/2018 08:59:03 PM,1,2.74,1,N,163,140,1,13.5,0.5,0.5,4.44,0,0.3,19.24
2,08/12/2018 08:22:40 PM,08/12/2018 08:39:46 PM,1,3.07,1,N,256,65,1,13,0.5,0.5,2,0,0.3,16.3
2,08/12/2018 08:53:48 PM,08/12/2018 08:58:38 PM,1,0.72,1,N,45,209,1,5,0.5,0.5,1,0,0.3,7.3
1,08/12/2018 08:16:42 PM,08/12/2018 08:28:42 PM,1,1.5,1,N,186,48,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,08/12/2018 08:32:22 PM,08/12/2018 08:42:24 PM,1,1.7,1,N,230,229,1,8.5,0.5,0.5,1.47,0,0.3,11.27
1,08/12/2018 08:53:41 PM,08/12/2018 08:57:30 PM,0,0.2,1,N,230,230,2,4,0.5,0.5,0,0,0.3,5.3
1,08/12/2018 08:25:05 PM,08/12/2018 08:26:52 PM,1,0.3,1,N,237,141,2,3.5,0.5,0.5,0,0,0.3,4.8
1,08/12/2018 08:55:09 PM,08/12/2018 09:14:15 PM,3,3.7,1,N,170,238,1,15.5,0.5,0.5,1.5,0,0.3,18.3
1,08/12/2018 08:13:27 PM,08/12/2018 08:34:07 PM,1,2.3,1,N,164,231,1,13.5,0.5,0.5,1.5,0,0.3,16.3
1,08/12/2018 08:45:15 PM,08/12/2018 09:04:09 PM,1,2.6,1,N,231,186,1,13.5,0.5,0.5,2,0,0.3,16.8
2,08/12/2018 08:44:14 PM,08/12/2018 09:28:15 PM,1,18.62,2,N,132,48,2,52,0,0.5,0,5.76,0.3,58.56
2,08/12/2018 08:15:35 PM,08/12/2018 08:19:11 PM,1,0.53,1,N,230,163,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:31:49 PM,08/12/2018 08:45:20 PM,1,1.79,1,N,164,79,1,10,0.5,0.5,2.26,0,0.3,13.56
